x_A,z_A,delta_n_e_A3
0.3472222222,8.9583333333,-2.656014736630e-08
0.4166666667,8.9583333333,-3.185057881350e-08
0.4861111111,8.9583333333,-2.965739675640e-08
0.5555555556,8.9583333333,-2.417965012150e-08
0.6250000000,8.9583333333,-1.928408050860e-08
0.6944444444,8.9583333333,-1.624711230070e-08
0.7638888889,8.9583333333,-1.673572527130e-08
0.8333333333,8.9583333333,-2.384621396980e-08
0.9027777778,8.9583333333,-3.781936064212e-08
0.9722222222,8.9583333333,-5.275397939330e-08
1.0416666667,8.9583333333,-6.086444773540e-08
1.1111111111,8.9583333333,-6.026506896700e-08
1.1805555556,8.9583333333,-5.616647992400e-08
1.2500000000,8.9583333333,-5.348637679300e-08
1.3194444444,8.9583333333,-5.066733089300e-08
1.3888888889,8.9583333333,-4.336401702850e-08
1.4583333333,8.9583333333,-3.344387741580e-08
1.5277777778,8.9583333333,-3.111972923250e-08
1.5972222222,8.9583333333,-4.642044625230e-08
1.6666666667,8.9583333333,-7.963713671690e-08
1.7361111111,8.9583333333,-1.215408235600e-07
1.8055555556,8.9583333333,-1.622898222310e-07
1.8750000000,8.9583333333,-1.986230376970e-07
1.9444444444,8.9583333333,-2.328283766990e-07
2.0138888889,8.9583333333,-2.672256273440e-07
2.0833333333,8.9583333333,-3.014053640650e-07
2.1527777778,8.9583333333,-3.340157844850e-07
2.2222222222,8.9583333333,-3.653445498360e-07
2.2916666667,8.9583333333,-3.976136453840e-07
2.3611111111,8.9583333333,-4.336724547710e-07
2.4305555556,8.9583333333,-4.760530486330e-07
2.5000000000,8.9583333333,-5.269416755370e-07
2.5694444444,8.9583333333,-5.886823432750e-07
2.6388888889,8.9583333333,-6.645758597550e-07
2.7083333333,8.9583333333,-7.592852193580e-07
2.7777777778,8.9583333333,-8.774578496030e-07
2.8472222222,8.9583333333,-1.020421037870e-06
2.9166666667,8.9583333333,-1.183525179850e-06
2.9861111111,8.9583333333,-1.357226931100e-06
3.0555555556,8.9583333333,-1.531747057680e-06
3.1250000000,8.9583333333,-1.701602982030e-06
3.1944444444,8.9583333333,-1.866660724550e-06
3.2638888889,8.9583333333,-2.029887564040e-06
3.3333333333,8.9583333333,-2.194474194150e-06
3.4027777778,8.9583333333,-2.362343248160e-06
3.4722222222,8.9583333333,-2.534165668950e-06
3.5416666667,8.9583333333,-2.710169786670e-06
3.6111111111,8.9583333333,-2.891173879090e-06
3.6805555556,8.9583333333,-3.079383953360e-06
3.7500000000,8.9583333333,-3.278596744280e-06
3.8194444444,8.9583333333,-3.493819006940e-06
3.8888888889,8.9583333333,-3.730370755130e-06
3.9583333333,8.9583333333,-3.992037382910e-06
4.0277777778,8.9583333333,-4.278010343430e-06
4.0972222222,8.9583333333,-4.580020714830e-06
4.1666666667,8.9583333333,-4.882421086670e-06
4.2361111111,8.9583333333,-5.166534163220e-06
4.3055555556,8.9583333333,-5.417169423640e-06
4.3750000000,8.9583333333,-5.627519391710e-06
4.4444444444,8.9583333333,-5.800370992130e-06
4.5138888889,8.9583333333,-5.946135730270e-06
4.5833333333,8.9583333333,-6.078766545300e-06
4.6527777778,8.9583333333,-6.210111225430e-06
4.7222222222,8.9583333333,-6.344145567950e-06
4.7916666667,8.9583333333,-6.474160037810e-06
4.8611111111,8.9583333333,-6.585170133790e-06
4.9305555556,8.9583333333,-6.660229317050e-06
5.0000000000,8.9583333333,-6.686761449210e-06
5.0694444444,8.9583333333,-6.660230563780e-06
5.1388888889,8.9583333333,-6.585172399820e-06
5.2083333333,8.9583333333,-6.474162930980e-06
5.2777777778,8.9583333333,-6.344148631930e-06
5.3472222222,8.9583333333,-6.210114052000e-06
5.4166666667,8.9583333333,-6.078768858070e-06
5.4861111111,8.9583333333,-5.946137422610e-06
5.5555555556,8.9583333333,-5.800372109800e-06
5.6250000000,8.9583333333,-5.627520076960e-06
5.6944444444,8.9583333333,-5.417169844830e-06
5.7638888889,8.9583333333,-5.166534454830e-06
5.8333333333,8.9583333333,-4.882421320070e-06
5.9027777778,8.9583333333,-4.580020901900e-06
5.9722222222,8.9583333333,-4.278010464330e-06
6.0416666667,8.9583333333,-3.992037420310e-06
6.1111111111,8.9583333333,-3.730370718530e-06
6.1805555556,8.9583333333,-3.493818936640e-06
6.2500000000,8.9583333333,-3.278596696360e-06
6.3194444444,8.9583333333,-3.079383975880e-06
6.3888888889,8.9583333333,-2.891173992390e-06
6.4583333333,8.9583333333,-2.710169976320e-06
6.5277777778,8.9583333333,-2.534165895430e-06
6.5972222222,8.9583333333,-2.362343467350e-06
6.6666666667,8.9583333333,-2.194474377780e-06
6.7361111111,8.9583333333,-2.029887711520e-06
6.8055555556,8.9583333333,-1.866660860670e-06
6.8750000000,8.9583333333,-1.701603143290e-06
6.9444444444,8.9583333333,-1.531747273270e-06
7.0138888889,8.9583333333,-1.357227209400e-06
7.0833333333,8.9583333333,-1.183525505090e-06
7.1527777778,8.9583333333,-1.020421379116e-06
7.2222222222,8.9583333333,-8.774581757290e-07
7.2916666667,8.9583333333,-7.592855140000e-07
7.3611111111,8.9583333333,-6.645761280590e-07
7.4305555556,8.9583333333,-5.886826079850e-07
7.5000000000,8.9583333333,-5.269419647640e-07
7.5694444444,8.9583333333,-4.760533814730e-07
7.6388888889,8.9583333333,-4.336728319900e-07
7.7083333333,8.9583333333,-3.976140492940e-07
7.7777777778,8.9583333333,-3.653449532110e-07
7.8472222222,8.9583333333,-3.340161635630e-07
7.9166666667,8.9583333333,-3.014057096880e-07
7.9861111111,8.9583333333,-2.672259482780e-07
8.0555555556,8.9583333333,-2.328286943040e-07
8.1250000000,8.9583333333,-1.986233741130e-07
8.1944444444,8.9583333333,-1.622901886540e-07
8.2638888889,8.9583333333,-1.215412143280e-07
8.3333333333,8.9583333333,-7.963753243900e-08
8.4027777778,8.9583333333,-4.642082308270e-08
8.4722222222,8.9583333333,-3.112007023330e-08
8.5416666667,8.9583333333,-3.344417978100e-08
8.6111111111,8.9583333333,-4.336429248670e-08
8.6805555556,8.9583333333,-5.066759930100e-08
8.7500000000,8.9583333333,-5.348665648700e-08
8.8194444444,8.9583333333,-5.616677856700e-08
8.8888888889,8.9583333333,-6.026537955900e-08
8.9583333333,8.9583333333,-6.086475137720e-08
9.0277777778,8.9583333333,-5.275425399340e-08
9.0972222222,8.9583333333,-3.781959177137e-08
9.1666666667,8.9583333333,-2.384640187730e-08
9.2361111111,8.9583333333,-1.673588429410e-08
9.3055555556,8.9583333333,-1.624726292650e-08
9.3750000000,8.9583333333,-1.928423858560e-08
9.4444444444,8.9583333333,-2.417981905720e-08
9.5138888889,8.9583333333,-2.965756623750e-08
9.5833333333,8.9583333333,-3.185073000810e-08
9.6527777778,8.9583333333,-2.656026147010e-08
9.7222222222,8.9583333333,-1.549193333730e-08
9.7916666667,8.9583333333,-7.120506732200e-09
9.8611111111,8.9583333333,-8.380610985978e-09
9.9305555556,8.9583333333,-1.631170108850e-08
0.0000000000,9.0277777778,1.397249991700e-09
0.0694444444,9.0277777778,2.051750631300e-09
0.1388888889,9.0277777778,1.572281607820e-09
0.2083333333,9.0277777778,-3.772653391500e-09
0.2777777778,9.0277777778,-1.315518513810e-08
0.3472222222,9.0277777778,-2.115360094620e-08
0.4166666667,9.0277777778,-2.369485265740e-08
0.4861111111,9.0277777778,-2.209064964340e-08
0.5555555556,9.0277777778,-2.014180602450e-08
0.6250000000,9.0277777778,-1.897146253000e-08
0.6944444444,9.0277777778,-1.712492830710e-08
0.7638888889,9.0277777778,-1.541829064510e-08
0.8333333333,9.0277777778,-1.852174666379e-08
0.9027777778,9.0277777778,-2.948976417332e-08
0.9722222222,9.0277777778,-4.405354471859e-08
1.0416666667,9.0277777778,-5.334104159840e-08
1.1111111111,9.0277777778,-5.307653983700e-08
1.1805555556,9.0277777778,-4.810512692400e-08
1.2500000000,9.0277777778,-4.626215240300e-08
1.3194444444,9.0277777778,-4.905804038500e-08
1.3888888889,9.0277777778,-5.078636119300e-08
1.4583333333,9.0277777778,-4.696613495270e-08
1.5277777778,9.0277777778,-4.142548029310e-08
1.5972222222,9.0277777778,-4.349674398240e-08
1.6666666667,9.0277777778,-5.911834923840e-08
1.7361111111,9.0277777778,-8.616247019240e-08
1.8055555556,9.0277777778,-1.180381257300e-07
1.8750000000,9.0277777778,-1.500427011200e-07
1.9444444444,9.0277777778,-1.816772869170e-07
2.0138888889,9.0277777778,-2.144267165150e-07
2.0833333333,9.0277777778,-2.490414652290e-07
2.1527777778,9.0277777778,-2.848772310810e-07
2.2222222222,9.0277777778,-3.206213601390e-07
2.2916666667,9.0277777778,-3.551689526780e-07
2.3611111111,9.0277777778,-3.884050366910e-07
2.4305555556,9.0277777778,-4.216604167120e-07
2.5000000000,9.0277777778,-4.573551842870e-07
2.5694444444,9.0277777778,-4.983607723090e-07
2.6388888889,9.0277777778,-5.483824433890e-07
2.7083333333,9.0277777778,-6.130505839730e-07
2.7777777778,9.0277777778,-6.992531924150e-07
2.8472222222,9.0277777778,-8.114063182850e-07
2.9166666667,9.0277777778,-9.473703369980e-07
2.9861111111,9.0277777778,-1.098360399815e-06
3.0555555556,9.0277777778,-1.253680076000e-06
3.1250000000,9.0277777778,-1.406354669440e-06
3.1944444444,9.0277777778,-1.555263117830e-06
3.2638888889,9.0277777778,-1.703142471150e-06
3.3333333333,9.0277777778,-1.853133090220e-06
3.4027777778,9.0277777778,-2.006467681630e-06
3.4722222222,9.0277777778,-2.162069535440e-06
3.5416666667,9.0277777778,-2.317629775740e-06
3.6111111111,9.0277777778,-2.471365848630e-06
3.6805555556,9.0277777778,-2.623482216070e-06
3.7500000000,9.0277777778,-2.776668291640e-06
3.8194444444,9.0277777778,-2.935826522430e-06
3.8888888889,9.0277777778,-3.107397683080e-06
3.9583333333,9.0277777778,-3.297709538450e-06
4.0277777778,9.0277777778,-3.509608060230e-06
4.0972222222,9.0277777778,-3.738649452100e-06
4.1666666667,9.0277777778,-3.972119343010e-06
4.2361111111,9.0277777778,-4.192747131690e-06
4.3055555556,9.0277777778,-4.385015643300e-06
4.3750000000,9.0277777778,-4.540060999670e-06
4.4444444444,9.0277777778,-4.657349841790e-06
4.5138888889,9.0277777778,-4.744124507980e-06
4.5833333333,9.0277777778,-4.813369831790e-06
4.6527777778,9.0277777778,-4.879465979680e-06
4.7222222222,9.0277777778,-4.951754564490e-06
4.7916666667,9.0277777778,-5.029430773140e-06
4.8611111111,9.0277777778,-5.101718767950e-06
4.9305555556,9.0277777778,-5.153458392740e-06
5.0000000000,9.0277777778,-5.172260107360e-06
5.0694444444,9.0277777778,-5.153456712960e-06
5.1388888889,9.0277777778,-5.101715686190e-06
5.2083333333,9.0277777778,-5.029426770960e-06
5.2777777778,9.0277777778,-4.951750203430e-06
5.3472222222,9.0277777778,-4.879461767380e-06
5.4166666667,9.0277777778,-4.813366119910e-06
5.4861111111,9.0277777778,-4.744121449430e-06
5.5555555556,9.0277777778,-4.657347412410e-06
5.6250000000,9.0277777778,-4.540059066630e-06
5.6944444444,9.0277777778,-4.385014049220e-06
5.7638888889,9.0277777778,-4.192745763000e-06
5.8333333333,9.0277777778,-3.972118159430e-06
5.9027777778,9.0277777778,-3.738648476030e-06
5.9722222222,9.0277777778,-3.509607338130e-06
6.0416666667,9.0277777778,-3.297709096180e-06
6.1111111111,9.0277777778,-3.107397498260e-06
6.1805555556,9.0277777778,-2.935826523410e-06
6.2500000000,9.0277777778,-2.776668381910e-06
6.3194444444,9.0277777778,-2.623482309320e-06
6.3888888889,9.0277777778,-2.471365898400e-06
6.4583333333,9.0277777778,-2.317629785920e-06
6.5277777778,9.0277777778,-2.162069547920e-06
6.5972222222,9.0277777778,-2.006467749510e-06
6.6666666667,9.0277777778,-1.853133248680e-06
6.7361111111,9.0277777778,-1.703142720340e-06
6.8055555556,9.0277777778,-1.555263424150e-06
6.8750000000,9.0277777778,-1.406354983050e-06
6.9444444444,9.0277777778,-1.253680354730e-06
7.0138888889,9.0277777778,-1.098360628734e-06
7.0833333333,9.0277777778,-9.473705330680e-07
7.1527777778,9.0277777778,-8.114065202880e-07
7.2222222222,9.0277777778,-6.992534403200e-07
7.2916666667,9.0277777778,-6.130508994240e-07
7.3611111111,9.0277777778,-5.483828198200e-07
7.4305555556,9.0277777778,-4.983611793190e-07
7.5000000000,9.0277777778,-4.573555830920e-07
7.5694444444,9.0277777778,-4.216607787930e-07
7.6388888889,9.0277777778,-3.884053565430e-07
7.7083333333,9.0277777778,-3.551692488270e-07
7.7777777778,9.0277777778,-3.206216645570e-07
7.8472222222,9.0277777778,-2.848775722590e-07
7.9166666667,9.0277777778,-2.490418538960e-07
7.9861111111,9.0277777778,-2.144271402460e-07
8.0555555556,9.0277777778,-1.816777165120e-07
8.1250000000,9.0277777778,-1.500431046030e-07
8.1944444444,9.0277777778,-1.180384834650e-07
8.2638888889,9.0277777778,-8.616278359220e-08
8.3333333333,9.0277777778,-5.911863931870e-08
8.4027777778,9.0277777778,-4.349703989820e-08
8.4722222222,9.0277777778,-4.142580431560e-08
8.5416666667,9.0277777778,-4.696649094520e-08
8.6111111111,9.0277777778,-5.078673271600e-08
8.6805555556,9.0277777778,-4.905839896800e-08
8.7500000000,9.0277777778,-4.626247183800e-08
8.8194444444,9.0277777778,-4.810539561700e-08
8.8888888889,9.0277777778,-5.307676569700e-08
8.9583333333,9.0277777778,-5.334124709620e-08
9.0277777778,9.0277777778,-4.405375511347e-08
9.0972222222,9.0277777778,-2.948999500261e-08
9.1666666667,9.0277777778,-1.852199603638e-08
9.2361111111,9.0277777778,-1.541853994972e-08
9.3055555556,9.0277777778,-1.712515109670e-08
9.3750000000,9.0277777778,-1.897163741870e-08
9.4444444444,9.0277777778,-2.014192742660e-08
9.5138888889,9.0277777778,-2.209073055710e-08
9.5833333333,9.0277777778,-2.369491784130e-08
9.6527777778,9.0277777778,-2.115367365810e-08
9.7222222222,9.0277777778,-1.315527518140e-08
9.7916666667,9.0277777778,-3.772752559100e-09
9.8611111111,9.0277777778,1.572194617920e-09
9.9305555556,9.0277777778,2.051699515200e-09
0.0000000000,9.0972222222,1.994448572470e-08
0.0694444444,9.0972222222,1.783583842899e-08
0.1388888889,9.0972222222,1.123640912760e-08
0.2083333333,9.0972222222,7.941999643300e-10
0.2777777778,9.0972222222,-1.004825740260e-08
0.3472222222,9.0972222222,-1.667089333530e-08
0.4166666667,9.0972222222,-1.757516019890e-08
0.4861111111,9.0972222222,-1.601468388600e-08
0.5555555556,9.0972222222,-1.608953819500e-08
0.6250000000,9.0972222222,-1.768842948170e-08
0.6944444444,9.0972222222,-1.706751569810e-08
0.7638888889,9.0972222222,-1.301652509032e-08
0.8333333333,9.0972222222,-1.057855393927e-08
0.9027777778,9.0972222222,-1.630504204460e-08
0.9722222222,9.0972222222,-2.983633110534e-08
1.0416666667,9.0972222222,-4.248488495320e-08
1.1111111111,9.0972222222,-4.577416640370e-08
1.1805555556,9.0972222222,-4.047068269800e-08
1.2500000000,9.0972222222,-3.546410955300e-08
1.3194444444,9.0972222222,-3.788501330400e-08
1.3888888889,9.0972222222,-4.607364102100e-08
1.4583333333,9.0972222222,-5.290266878800e-08
1.5277777778,9.0972222222,-5.445189686800e-08
1.5972222222,9.0972222222,-5.386216016470e-08
1.6666666667,9.0972222222,-5.733750251060e-08
1.7361111111,9.0972222222,-6.826190531810e-08
1.8055555556,9.0972222222,-8.568569732530e-08
1.8750000000,9.0972222222,-1.070623139429e-07
1.9444444444,9.0972222222,-1.311230393140e-07
2.0138888889,9.0972222222,-1.584364805370e-07
2.0833333333,9.0972222222,-1.902173485720e-07
2.1527777778,9.0972222222,-2.267261267230e-07
2.2222222222,9.0972222222,-2.662255079840e-07
2.2916666667,9.0972222222,-3.054109008930e-07
2.3611111111,9.0972222222,-3.414472943550e-07
2.4305555556,9.0972222222,-3.739177170390e-07
2.5000000000,9.0972222222,-4.047045873910e-07
2.5694444444,9.0972222222,-4.363950600940e-07
2.6388888889,9.0972222222,-4.718807459640e-07
2.7083333333,9.0972222222,-5.158768213920e-07
2.7777777778,9.0972222222,-5.754600854890e-07
2.8472222222,9.0972222222,-6.569967328420e-07
2.9166666667,9.0972222222,-7.614364752040e-07
2.9861111111,9.0972222222,-8.828563162970e-07
3.0555555556,9.0972222222,-1.012171793860e-06
3.1250000000,9.0972222222,-1.142668297410e-06
3.1944444444,9.0972222222,-1.272711959190e-06
3.2638888889,9.0972222222,-1.404405801690e-06
3.3333333333,9.0972222222,-1.540396262140e-06
3.4027777778,9.0972222222,-1.681345955650e-06
3.4722222222,9.0972222222,-1.825125674070e-06
3.5416666667,9.0972222222,-1.967736743890e-06
3.6111111111,9.0972222222,-2.105368669460e-06
3.6805555556,9.0972222222,-2.236380122370e-06
3.7500000000,9.0972222222,-2.362160439990e-06
3.8194444444,9.0972222222,-2.486973905480e-06
3.8888888889,9.0972222222,-2.617335320860e-06
3.9583333333,9.0972222222,-2.760417836260e-06
4.0277777778,9.0972222222,-2.920625840970e-06
4.0972222222,9.0972222222,-3.095596116290e-06
4.1666666667,9.0972222222,-3.275066902790e-06
4.2361111111,9.0972222222,-3.444431910290e-06
4.3055555556,9.0972222222,-3.590455124720e-06
4.3750000000,9.0972222222,-3.705017086850e-06
4.4444444444,9.0972222222,-3.785909812830e-06
4.5138888889,9.0972222222,-3.836860520460e-06
4.5833333333,9.0972222222,-3.867635069330e-06
4.6527777778,9.0972222222,-3.891923293290e-06
4.7222222222,9.0972222222,-3.921542999970e-06
4.7916666667,9.0972222222,-3.960100508390e-06
4.8611111111,9.0972222222,-4.001273728480e-06
4.9305555556,9.0972222222,-4.033158066450e-06
5.0000000000,9.0972222222,-4.045157223090e-06
5.0694444444,9.0972222222,-4.033154349300e-06
5.1388888889,9.0972222222,-4.001266929420e-06
5.2083333333,9.0972222222,-3.960091728600e-06
5.2777777778,9.0972222222,-3.921533519580e-06
5.3472222222,9.0972222222,-3.891914266890e-06
5.4166666667,9.0972222222,-3.867627289830e-06
5.4861111111,9.0972222222,-3.836854320830e-06
5.5555555556,9.0972222222,-3.785905112490e-06
5.6250000000,9.0972222222,-3.705013549540e-06
5.6944444444,9.0972222222,-3.590452352940e-06
5.7638888889,9.0972222222,-3.444429603170e-06
5.8333333333,9.0972222222,-3.275064930840e-06
5.9027777778,9.0972222222,-3.095594501470e-06
5.9722222222,9.0972222222,-2.920624671900e-06
6.0416666667,9.0972222222,-2.760417168880e-06
6.1111111111,9.0972222222,-2.617335113450e-06
6.1805555556,9.0972222222,-2.486974013170e-06
6.2500000000,9.0972222222,-2.362160664860e-06
6.3194444444,9.0972222222,-2.236380289770e-06
6.3888888889,9.0972222222,-2.105368690810e-06
6.4583333333,9.0972222222,-1.967736639140e-06
6.5277777778,9.0972222222,-1.825125544390e-06
6.5972222222,9.0972222222,-1.681345923070e-06
6.6666666667,9.0972222222,-1.540396406810e-06
6.7361111111,9.0972222222,-1.404406124680e-06
6.8055555556,9.0972222222,-1.272712385930e-06
6.8750000000,9.0972222222,-1.142668717830e-06
6.9444444444,9.0972222222,-1.012172116550e-06
7.0138888889,9.0972222222,-8.828565104620e-07
7.0833333333,9.0972222222,-7.614365812960e-07
7.1527777778,9.0972222222,-6.569968387040e-07
7.2222222222,9.0972222222,-5.754602808310e-07
7.2916666667,9.0972222222,-5.158771541700e-07
7.3611111111,9.0972222222,-4.718812009560e-07
7.4305555556,9.0972222222,-4.363955692280e-07
7.5000000000,9.0972222222,-4.047050647760e-07
7.5694444444,9.0972222222,-3.739181007630e-07
7.6388888889,9.0972222222,-3.414475746720e-07
7.7083333333,9.0972222222,-3.054111218420e-07
7.7777777778,9.0972222222,-2.662257430440e-07
7.8472222222,9.0972222222,-2.267264409480e-07
7.9166666667,9.0972222222,-1.902177665520e-07
7.9861111111,9.0972222222,-1.584369750250e-07
8.0555555556,9.0972222222,-1.311235458720e-07
8.1250000000,9.0972222222,-1.070627630445e-07
8.1944444444,9.0972222222,-8.568604810880e-08
8.2638888889,9.0972222222,-6.826216434060e-08
8.3333333333,9.0972222222,-5.733771898010e-08
8.4027777778,9.0972222222,-5.386240004620e-08
8.4722222222,9.0972222222,-5.445220962900e-08
8.5416666667,9.0972222222,-5.290306292300e-08
8.6111111111,9.0972222222,-4.607408045700e-08
8.6805555556,9.0972222222,-3.788543568600e-08
8.7500000000,9.0972222222,-3.546445714800e-08
8.8194444444,9.0972222222,-4.047092995800e-08
8.8888888889,9.0972222222,-4.577433145310e-08
8.9583333333,9.0972222222,-4.248501947570e-08
9.0277777778,9.0972222222,-2.983649410160e-08
9.0972222222,9.0972222222,-1.630527055110e-08
9.1666666667,9.0972222222,-1.057884472601e-08
9.2361111111,9.0972222222,-1.301683634168e-08
9.3055555556,9.0972222222,-1.706778794850e-08
9.3750000000,9.0972222222,-1.768861524370e-08
9.4444444444,9.0972222222,-1.608962556700e-08
