case,z_A,potential_eV
vacuum28-plus005,12.178080006465171,-9.09693333667702
vacuum28-plus005,12.253253339864543,-10.649176306692652
vacuum28-plus005,12.328426673263916,-11.975195879708938
vacuum28-plus005,12.403600006663291,-12.989675869892201
vacuum28-plus005,12.478773340062665,-13.632772724496398
vacuum28-plus005,12.55394667346204,-13.873578567328037
vacuum28-plus005,12.629120006861413,-13.71639509677612
vacuum28-plus005,12.704293340260786,-13.202258484685988
vacuum28-plus005,12.779466673660162,-12.401989234564075
vacuum28-plus005,12.854640007059535,-11.410941418065105
vacuum28-plus005,12.92981334045891,-10.348724547413278
vacuum28-plus005,13.004986673858284,-9.348965372961372
vacuum28-plus005,13.080160007257657,-8.539823972805193
vacuum28-plus005,13.155333340657032,-8.034618804359958
vacuum28-plus005,13.230506674056405,-7.929672895927532
vacuum28-plus005,13.305680007455779,-8.294983388889317
vacuum28-plus005,13.380853340855154,-9.178169651342374
vacuum28-plus005,13.456026674254527,-10.640810383682414
vacuum28-plus005,13.531200007653903,-12.732190671804153
vacuum28-plus005,13.606373341053276,-15.451124453015291
vacuum28-plus005,13.681546673923473,-18.72292834984069
vacuum28-plus005,13.756720007322848,-22.319112841851513
vacuum28-plus005,13.831893340722221,-25.894147107028637
vacuum28-plus005,13.907066674121593,-29.038066944454613
vacuum28-plus005,13.982240007520968,-31.36491191567008
vacuum28-plus005,14.057413340920341,-32.602880735408974
vacuum28-plus005,14.132586674319716,-32.602880735408974
vacuum28-plus005,14.20776000771909,-31.36491191567008
vacuum28-plus005,14.282933341118463,-29.038066944454613
vacuum28-plus005,14.358106674517838,-25.894147107028637
vacuum28-plus005,14.433280007917212,-22.319112841851513
vacuum28-plus005,14.508453341316587,-18.72292834984069
vacuum28-plus005,14.58362667471596,-15.451124453015291
vacuum28-plus005,14.658800008115334,-12.732190671804153
vacuum28-plus005,14.733973341514709,-10.640810383682414
vacuum28-plus005,14.809146674914082,-9.178169651342374
vacuum28-plus005,14.884320008313455,-8.294983388889317
vacuum28-plus005,14.95949334171283,-7.929672895927532
vacuum28-plus005,15.034666675112204,-8.034618804359958
vacuum28-plus005,15.10984000851158,-8.539823972805193
vacuum28-plus005,15.185013341910953,-9.348965372961372
vacuum28-plus005,15.260186675310326,-10.348724547413278
vacuum28-plus005,15.335360008180524,-11.410941418065105
vacuum28-plus005,15.410533341579898,-12.401989234564075
vacuum28-plus005,15.48570667497927,-13.202258484685988
vacuum28-plus005,15.560880008378644,-13.71639509677612
vacuum28-plus005,15.636053341778018,-13.873578567328037
vacuum28-plus005,15.711226675177393,-13.632772724496398
vacuum28-plus005,15.786400008576766,-12.989675869892201
vacuum28-plus005,15.86157334197614,-11.975195879708938
vacuum28-plus005,15.936746675375515,-10.649176306692652
vacuum28-plus005,16.01192000877489,-9.09693333667702
vacuum28-plus005,16.087093342174263,-7.425973564780071
vacuum28-plus005,16.162266675573637,-5.746509227859958
vacuum28-plus005,16.23744000897301,-4.1541907567790135
vacuum28-plus005,16.312613342372387,-2.722290659452603
vacuum28-plus005,16.38778667577176,-1.4966153317634554
vacuum28-plus005,16.462960009171134,-0.4797580052151197
vacuum28-plus005,16.538133342570507,0.3485525648275906
vacuum28-plus005,16.61330667596988,1.0107173901728703
vacuum28-plus005,16.688480009369258,1.5371041465744588
vacuum28-plus005,16.763653342768627,1.9536355706598931
vacuum28-plus005,16.838826676168,2.282698238596964
vacuum28-plus005,16.9140000090382,2.5419498366117836
vacuum28-plus005,16.989173342437574,2.7461805966820196
vacuum28-plus005,17.064346675836948,2.9067917767137996
vacuum28-plus005,17.13952000923632,3.0332293060317723
vacuum28-plus005,17.214693342635698,3.132653983377807
vacuum28-plus005,17.289866676035068,3.2109853192930853
vacuum28-plus005,17.365040009434445,3.2726410551232554
vacuum28-plus005,17.440213342833818,3.3212906599092826
vacuum28-plus005,17.51538667623319,3.3596379658341133
vacuum28-plus005,17.590560009632565,3.389952878709922
vacuum28-plus005,17.665733343031942,3.4138888031820938
vacuum28-plus005,17.74090667643131,3.432848867171018
vacuum28-plus005,17.81608000983069,3.4478456063589062
vacuum28-plus005,17.891253343230062,3.4597452408041294
vacuum28-plus005,17.96642667662944,3.4691739725326705
vacuum28-plus005,18.04160001002881,3.476666450861493
vacuum28-plus005,18.116773343428186,3.482615540179522
vacuum28-plus005,18.19194667682756,3.4873470968370537
vacuum28-plus005,18.267120010226932,3.4911136288927582
vacuum28-plus005,18.342293343626306,3.494108622908536
vacuum28-plus005,18.417466677025683,3.4965014697637704
vacuum28-plus005,18.492640009895876,3.4984006884668095
vacuum28-plus005,18.567813343295253,3.4999268798814946
vacuum28-plus005,18.642986676694623,3.5011325483775892
vacuum28-plus005,18.718160010094,3.5021102534854074
vacuum28-plus005,18.793333343493373,3.502875151947089
vacuum28-plus005,18.868506676892746,3.503504769002048
vacuum28-plus005,18.94368001029212,3.50398875071782
vacuum28-plus005,19.018853343691497,3.5043971528082927
vacuum28-plus005,19.094026677090866,3.504701512163454
vacuum28-plus005,19.169200010490243,3.5049690136959453
vacuum28-plus005,19.244373343889617,3.5051580511961964
vacuum28-plus005,19.31954667728899,3.505335741548382
vacuum28-plus005,19.394720010688363,3.505450532781261
vacuum28-plus005,19.46989334408774,3.505572766328278
vacuum28-plus005,19.545066677487114,3.5056453663067826
vacuum28-plus005,19.620240010886487,3.505733367929902
vacuum28-plus005,19.69541334428586,3.5057745659686783
vacuum28-plus005,19.770586677685237,3.5058389889256154
vacuum28-plus005,19.845760011084607,3.5058596831848554
vacuum28-plus005,19.920933344483984,3.5059089766110403
vacuum28-plus005,19.996106677883358,3.5059162148397816
vacuum28-plus005,20.071280011282727,3.5059557121669176
vacuum28-plus005,20.146453344152928,3.5059540658780497
vacuum28-plus005,20.2216266775523,3.5059872229521907
vacuum28-plus005,20.296800010951674,3.505979712609587
vacuum28-plus005,20.37197334435105,3.5060087471587114
vacuum28-plus005,20.44714667775042,3.5059973319821816
vacuum28-plus005,20.522320011149798,3.506023618181295
vacuum28-plus005,20.59749334454917,3.5060096451344576
vacuum28-plus005,20.672666677948545,3.506034067353613
vacuum28-plus005,20.747840011347918,3.506018434412215
vacuum28-plus005,20.823013344747295,3.5060415504848303
vacuum28-plus005,20.898186678146665,3.5060248699050622
vacuum28-plus005,20.973360011546042,3.506046843099456
vacuum28-plus005,21.048533344945415,3.5060289380073058
vacuum28-plus005,21.123706678344792,3.506049849957636
vacuum28-plus005,21.198880011744162,3.5060316999630095
vacuum28-plus005,21.27405334514354,3.506051986051456
vacuum28-plus005,21.349226678542912,3.506033822451137
vacuum28-plus005,21.424400011942286,3.5060535098890857
vacuum28-plus005,21.49957334534166,3.506035509557084
vacuum28-plus005,21.574746678741036,3.506054625555922
vacuum28-plus005,21.649920012140406,3.5060369245491687
vacuum28-plus005,21.725093345010606,3.5060554555032026
vacuum28-plus005,21.800266678409976,3.50603814906155
vacuum28-plus005,21.875440011809353,3.506056067759393
vacuum28-plus005,21.950613345208726,3.5060392647283862
vacuum28-plus005,22.0257866786081,3.506056530352959
vacuum28-plus005,22.100960012007473,3.506040298761063
vacuum28-plus005,22.17613334540685,3.506056870495287
vacuum28-plus005,22.25130667880622,3.5060412783709682
vacuum28-plus005,22.326480012205597,3.506057115397763
vacuum28-plus005,22.40165334560497,3.506042230769487
vacuum28-plus005,22.476826679004343,3.506057292271774
vacuum28-plus005,22.552000012403717,3.5060431559566188
vacuum28-plus005,22.627173345803094,3.5060574147230117
vacuum28-plus005,22.702346679202467,3.5060440811437514
vacuum28-plus005,22.77752001260184,3.506057469145784
vacuum28-plus005,22.852693346001214,3.506044979119498
vacuum28-plus005,22.92786667940059,3.5060574963571707
vacuum28-plus005,23.00304001279996,3.5060458770952434
vacuum28-plus005,23.078213346199338,3.5060574827514777
vacuum28-plus005,23.15338667959871,3.50604677507099
vacuum28-plus005,23.228560012998084,3.506057428328705
vacuum28-plus005,23.30373334586828,3.506047659441043
vacuum28-plus005,23.378906679267654,3.5060573466945466
vacuum28-plus005,23.454080012667028,3.506048543811096
vacuum28-plus005,23.529253346066405,3.5060572378490016
vacuum28-plus005,23.604426679465774,3.506049414575456
vacuum28-plus005,23.67960001286515,3.5060571017920705
vacuum28-plus005,23.754773346264525,3.506050271734123
vacuum28-plus005,23.829946679663898,3.506056952129446
vacuum28-plus005,23.90512001306327,3.506051128892789
vacuum28-plus005,23.98029334646265,3.5060567888611285
vacuum28-plus005,24.05546667986202,3.5060519724457633
vacuum28-plus005,24.130640013261395,3.506056598381425
vacuum28-plus005,24.20581334666077,3.5060528023930435
vacuum28-plus005,24.280986680060145,3.506056394296028
vacuum28-plus005,24.356160013459515,3.5060536187346307
vacuum28-plus005,24.431333346858892,3.5060561902106313
vacuum28-plus005,24.506506680258266,3.5060544078648324
vacuum28-plus005,24.58168001365764,3.5060559589138482
vacuum28-plus005,24.656853347057012,3.5060551969950327
vacuum28-plus005,24.73202668045639,3.5060557276170647
vacuum28-plus005,24.80720001385576,3.5060559589138482
vacuum28-plus005,24.882373347255136,3.506055496320282
vacuum28-plus005,24.95754668012533,3.5060566936212765
vacuum28-plus005,25.032720013524706,3.5060552650234986
vacuum28-plus005,25.10789334692408,3.5060574147230117
vacuum28-plus005,25.183066680323453,3.5060550201210225
vacuum28-plus005,25.258240013722826,3.5060581086133613
vacuum28-plus005,25.333413347122203,3.5060547752185465
vacuum28-plus005,25.408586680521573,3.506058775292324
vacuum28-plus005,25.48376001392095,3.5060545439217634
vacuum28-plus005,25.558933347320323,3.506059414759901
vacuum28-plus005,25.634106680719697,3.50605431262498
vacuum28-plus005,25.70928001411907,3.5060600406217852
vacuum28-plus005,25.784453347518447,3.5060540813281973
vacuum28-plus005,25.85962668091782,3.5060606256665894
vacuum28-plus005,25.934800014317194,3.5060538500314142
vacuum28-plus005,26.009973347716567,3.506061169894314
vacuum28-plus005,26.085146681115944,3.506053632340324
vacuum28-plus005,26.160320014515314,3.506061700516346
vacuum28-plus005,26.23549334791469,3.506053428254927
vacuum28-plus005,26.310666681314064,3.5060621903212983
vacuum28-plus005,26.385840014713438,3.50605322416953
vacuum28-plus005,26.46101334811281,3.506062652914865
vacuum28-plus005,26.536186680983008,3.5060530472955196
vacuum28-plus005,26.61136001438238,3.506063074691351
vacuum28-plus005,26.686533347781758,3.506052870421509
vacuum28-plus005,26.761706681181128,3.506063455650759
vacuum28-plus005,26.836880014580505,3.5060527071531915
vacuum28-plus005,26.912053347979878,3.50606380939878
vacuum28-plus005,26.98722668137925,3.5060525710962605
vacuum28-plus005,27.062400014778625,3.506064122329722
vacuum28-plus005,27.137573348178,3.5060524350393294
vacuum28-plus005,27.21274668157737,3.5060643944435843
vacuum28-plus005,27.28792001497675,3.5060523261937844
vacuum28-plus005,27.363093348376122,3.5060646393460604
vacuum28-plus005,27.4382666817755,3.5060522173482394
vacuum28-plus005,27.51344001517487,3.506064829825764
vacuum28-plus005,27.588613348574246,3.5060521493197734
vacuum28-plus005,27.66378668197362,3.5060649930940815
vacuum28-plus005,27.738960015372992,3.5060520812913083
vacuum28-plus005,27.814133348772366,3.50606511554532
vacuum28-plus005,27.889306682171743,3.5060520404742284
vacuum28-plus005,27.964480015571112,3.5060651971794785
vacuum28-plus005,28.03965334897049,3.5060520132628423
vacuum28-plus005,28.114826682369863,3.5060652379965576
vacuum28-zero,0.0,3.521270634094181
vacuum28-zero,0.075173333399374,3.5212854234826056
vacuum28-zero,0.150346666798748,3.5212706476998745
vacuum28-zero,0.225520000198122,3.521285382665526
vacuum28-zero,0.300693333597496,3.5212706749112606
vacuum28-zero,0.37586666699687,3.521285301031367
vacuum28-zero,0.451040000396244,3.521270729334033
vacuum28-zero,0.526213333795618,3.521285164974436
vacuum28-zero,0.601386667194992,3.5212708109681916
vacuum28-zero,0.676560000594366,3.5212850017061186
vacuum28-zero,0.75173333399374,3.521270906208043
vacuum28-zero,0.826906667393114,3.521284784015029
vacuum28-zero,0.902080000792488,3.521271015053588
vacuum28-zero,0.977253334191862,3.5212845255068594
vacuum28-zero,1.052426667591236,3.52127115111052
vacuum28-zero,1.12760000099061,3.521284226181611
vacuum28-zero,1.202773334389984,3.5212713007731438
vacuum28-zero,1.277946667789358,3.5212838860392823
vacuum28-zero,1.3531200006595547,3.5212714776471548
vacuum28-zero,1.4282933340589288,3.5212835186855687
vacuum28-zero,1.5034666674583028,3.521271654521165
vacuum28-zero,1.5786400008576766,3.5212830969090816
vacuum28-zero,1.6538133342570507,3.521271858606562
vacuum28-zero,1.7289866676564247,3.521282634315516
vacuum28-zero,1.8041600010557988,3.521272076297652
vacuum28-zero,1.8793333344551726,3.521282144510563
vacuum28-zero,1.9545066678545466,3.5212723075944354
vacuum28-zero,2.0296800012539205,3.5212816138885312
vacuum28-zero,2.1048533346532947,3.5212725524969115
vacuum28-zero,2.1800266680526685,3.521281056055113
vacuum28-zero,2.255200001452043,3.521272811005081
vacuum28-zero,2.3303733348514166,3.521280457404616
vacuum28-zero,2.405546668250791,3.521273083118943
vacuum28-zero,2.4807200016501647,3.5212798315427323
vacuum28-zero,2.555893335049539,3.5212733552328057
vacuum28-zero,2.6310666684489123,3.5212791648637696
vacuum28-zero,2.7062400018482866,3.5212736409523613
vacuum28-zero,2.7814133352476604,3.52127847097342
vacuum28-zero,2.8565866686470347,3.5212739266719164
vacuum28-zero,2.9317600020464085,3.5212777634773773
vacuum28-zero,3.006933335445783,3.5212742123914724
vacuum28-zero,3.0821066688451566,3.5212770151642556
vacuum28-zero,3.157280002244531,3.521274498111028
vacuum28-zero,3.2324533356439042,3.5212762396397475
vacuum28-zero,3.3076266690432785,3.5212747974362766
vacuum28-zero,3.3828000024426523,3.5212754505095467
vacuum28-zero,3.4579733358420266,3.5212750831558326
vacuum28-zero,3.533146669241401,3.521274634167959
vacuum28-zero,3.6083200026407747,3.5212753688753873
vacuum28-zero,3.683493336040149,3.5212737906149854
vacuum28-zero,3.7586666694395228,3.5212756409892507
vacuum28-zero,3.8338400028388966,3.521272947062012
vacuum28-zero,3.9090133362382704,3.521275913103113
vacuum28-zero,3.9841866696376447,3.521272076297652
vacuum28-zero,4.059360002507841,3.521276158005589
vacuum28-zero,4.134533335907215,3.521271178321906
vacuum28-zero,4.209706669306589,3.521276402908065
vacuum28-zero,4.284880002705963,3.52127028034616
vacuum28-zero,4.360053336105337,3.5212766342048485
vacuum28-zero,4.435226669504711,3.5212693687647207
vacuum28-zero,4.510400002904086,3.5212768382902446
vacuum28-zero,4.585573336303459,3.521268443577588
vacuum28-zero,4.660746669702833,3.521277028769949
vacuum28-zero,4.7359200031022075,3.5212675183904563
vacuum28-zero,4.811093336501582,3.5212771920382666
vacuum28-zero,4.886266669900955,3.52126657959763
vacuum28-zero,4.961440003300329,3.5212773280951977
vacuum28-zero,5.036613336699704,3.521265640804805
vacuum28-zero,5.111786670099078,3.5212774369407427
vacuum28-zero,5.186960003498452,3.5212646884062866
vacuum28-zero,5.262133336897825,3.5212775049692078
vacuum28-zero,5.337306670297199,3.521263736007768
vacuum28-zero,5.412480003696573,3.521277532180594
vacuum28-zero,5.4876533370959475,3.521262770003556
vacuum28-zero,5.562826670495321,3.5212775185749012
vacuum28-zero,5.638000003894695,3.5212618039993444
vacuum28-zero,5.713173337294069,3.5212774505464353
vacuum28-zero,5.788346670693444,3.5212608243894397
vacuum28-zero,5.863520004092817,3.5212773280951977
vacuum28-zero,5.938693337492191,3.521259817568148
vacuum28-zero,6.013866670891566,3.5212771240098006
vacuum28-zero,6.08904000429094,3.5212587835354707
vacuum28-zero,6.164213337690313,3.521276824684552
vacuum28-zero,6.2393866710896875,3.521257708685714
vacuum28-zero,6.314560004489062,3.521276402908065
vacuum28-zero,6.389733337888436,3.5212565522017987
vacuum28-zero,6.4649066712878085,3.5212758314689543
vacuum28-zero,6.540080004687183,3.5212552732666453
vacuum28-zero,6.615253338086557,3.5212750423387527
vacuum28-zero,6.690426671485931,3.5212538174574806
vacuum28-zero,6.765600004356129,3.521273953883303
vacuum28-zero,6.840773337755501,3.5212520895344546
vacuum28-zero,6.915946671154876,3.5212724436513665
vacuum28-zero,6.99112000455425,3.521249926229248
vacuum28-zero,7.066293337953624,3.5212703347689325
vacuum28-zero,7.1414666713529975,3.521247123456465
vacuum28-zero,7.216640004752372,3.5212673415164453
vacuum28-zero,7.291813338151746,3.521242973720062
vacuum28-zero,7.36698667155112,3.521262008084741
vacuum28-zero,7.442160004950494,3.5212364701987493
vacuum28-zero,7.517333338349868,3.521254497742137
vacuum28-zero,7.592506671749242,3.521227599286833
vacuum28-zero,7.6676800051486165,3.5212439941470466
vacuum28-zero,7.74285333854799,3.521215177289012
vacuum28-zero,7.818026671947364,3.521229014278918
vacuum28-zero,7.893200005346738,3.521197408253793
vacuum28-zero,7.968373338746113,3.521207340409773
vacuum28-zero,8.043546672145485,3.5211715438311666
vacuum28-zero,8.11872000554486,3.52117557111633
vacuum28-zero,8.193893338944234,3.5211333526505704
vacuum28-zero,8.269066672343609,3.5211284137839667
vacuum28-zero,8.344240005742982,3.521076303979305
vacuum28-zero,8.419413339142356,3.5210578002366577
vacuum28-zero,8.49458667254173,3.5209903704215404
vacuum28-zero,8.569760005941104,3.52095115881396
vacuum28-zero,8.64493333934048,3.520859919035877
vacuum28-zero,8.72010667273985,3.5207889653462403
vacuum28-zero,8.795280006139226,3.5206631398962394
vacuum28-zero,8.8704533395386,3.520549491541583
vacuum28-zero,8.945626672937973,3.5203676106359145
vacuum28-zero,9.020800006337348,3.520178913277992
vacuum28-zero,9.095973339736721,3.5199062687935005
vacuum28-zero,9.171146673136095,3.5196009842512064
vacuum28-zero,9.24632000653547,3.5191859017654106
vacuum28-zero,9.321493339934843,3.5186989948256175
vacuum28-zero,9.396666673334218,3.518060289167652
vacuum28-zero,9.471840006204415,3.517289295355451
vacuum28-zero,9.547013339603788,3.516298610416394
vacuum28-zero,9.622186673003164,3.515081826069018
vacuum28-zero,9.697360006402537,3.5135364642327223
vacuum28-zero,9.77253333980191,3.5116181159251525
vacuum28-zero,9.847706673201285,3.509196139280942
vacuum28-zero,9.922880006600659,3.5061692943375626
vacuum28-zero,9.998053340000034,3.5023576730148487
vacuum28-zero,10.073226673399407,3.497573884101418
vacuum28-zero,10.14840000679878,3.491554031573456
vacuum28-zero,10.223573340198156,3.4839764768455357
vacuum28-zero,10.29874667359753,3.474435416514571
vacuum28-zero,10.373920006996904,3.4623976706784565
vacuum28-zero,10.449093340396276,3.4472212411014924
vacuum28-zero,10.52426667379565,3.428037091346833
vacuum28-zero,10.599440007195025,3.4038118826274792
vacuum28-zero,10.674613340594398,3.3731327317410753
vacuum28-zero,10.749786673993771,3.334317049830486
vacuum28-zero,10.824960007393146,3.285074046344592
vacuum28-zero,10.90013334079252,3.2226567998703284
vacuum28-zero,10.975306674191895,3.1433570787470213
vacuum28-zero,11.050480007591268,3.0426910587775233
vacuum28-zero,11.125653340990642,2.914672357438955
vacuum28-zero,11.200826674390017,2.7520382285308758
vacuum28-zero,11.27600000778939,2.545234114874743
vacuum28-zero,11.351173341188764,2.2827028645326255
vacuum28-zero,11.426346674588139,1.9494871948266923
vacuum28-zero,11.501520007987512,1.5276981499591258
vacuum28-zero,11.576693341386887,0.9947177889505786
vacuum28-zero,11.65186667478626,0.3243055053650818
vacuum28-zero,11.727040008185634,-0.513985670530625
vacuum28-zero,11.80221334158501,-1.5423844616527203
vacuum28-zero,11.877386674984383,-2.781120696906524
vacuum28-zero,11.952560008383758,-4.226061878302711
vacuum28-zero,12.027733341783131,-5.8299352971993
vacuum28-zero,12.102906674653326,-7.518240803990438
vacuum28-zero,12.178080008052701,-9.194160980303248
vacuum28-zero,12.253253341452075,-10.746618879453143
vacuum28-zero,12.328426674851448,-12.068097620418097
vacuum28-zero,12.403600008250823,-13.073707759929231
vacuum28-zero,12.478773341650196,-13.704215130629791
vacuum28-zero,12.553946675049572,-13.92962796846133
vacuum28-zero,12.629120008448945,-13.755568050582426
vacuum28-zero,12.704293341848318,-13.22438641662751
vacuum28-zero,12.779466675247694,-12.408133239041783
vacuum28-zero,12.854640008647067,-11.403391931882098
vacuum28-zero,12.92981334204644,-10.331089990865477
vacuum28-zero,13.004986675445815,-9.325487933136058
vacuum28-zero,13.080160008845189,-8.514833824807079
vacuum28-zero,13.155333342244564,-8.0121801319932
vacuum28-zero,13.230506675643937,-7.913363397832978
vacuum28-zero,13.30568000904331,-8.287064725829111
vacuum28-zero,13.380853342442686,-9.180449189985282
vacuum28-zero,13.45602667584206,-10.655327767090194
vacuum28-zero,13.531200009241434,-12.760923065695748
vacuum28-zero,13.606373342640808,-15.496272224505324
vacuum28-zero,13.681546676040181,-18.786466773456755
vacuum28-zero,13.756720009439556,-22.40209554246906
vacuum28-zero,13.83189334283893,-25.996028305873722
vacuum28-zero,13.907066676238303,-29.15637445987541
vacuum28-zero,13.982240009637678,-31.49529331364792
vacuum28-zero,14.057413343037052,-32.739666088237335
vacuum28-zero,14.132586676436427,-32.739666088237335
vacuum28-zero,14.2077600098358,-31.49529331364792
vacuum28-zero,14.282933343235173,-29.15637445987541
vacuum28-zero,14.358106676634549,-25.996028305873722
vacuum28-zero,14.43328001003392,-22.40209554246906
vacuum28-zero,14.508453343433294,-18.786466773456755
vacuum28-zero,14.583626676832669,-15.496272224505324
vacuum28-zero,14.658800010232042,-12.760923065695748
vacuum28-zero,14.733973343631417,-10.655327767090194
vacuum28-zero,14.809146676501614,-9.180449189985282
vacuum28-zero,14.884320009900987,-8.287064725829111
vacuum28-zero,14.959493343300363,-7.913363397832978
vacuum28-zero,15.034666676699736,-8.0121801319932
vacuum28-zero,15.109840010099111,-8.514833824807079
vacuum28-zero,15.185013343498484,-9.325487933136058
vacuum28-zero,15.260186676897858,-10.331089990865477
vacuum28-zero,15.335360010297233,-11.403391931882098
vacuum28-zero,15.410533343696606,-12.408133239041783
vacuum28-zero,15.48570667709598,-13.22438641662751
vacuum28-zero,15.560880010495355,-13.755568050582426
vacuum28-zero,15.636053343894728,-13.92962796846133
vacuum28-zero,15.711226677294103,-13.704215130629791
vacuum28-zero,15.786400010693477,-13.073707759929231
vacuum28-zero,15.86157334409285,-12.068097620418097
vacuum28-zero,15.936746677492225,-10.746618879453143
vacuum28-zero,16.011920010891597,-9.194160980303248
vacuum28-zero,16.08709334429097,-7.518240803990438
vacuum28-zero,16.162266677690347,-5.8299352971993
vacuum28-zero,16.23744001108972,-4.226061878302711
vacuum28-zero,16.312613344489094,-2.781120696906524
vacuum28-zero,16.387786677888467,-1.5423844616527203
vacuum28-zero,16.46296001128784,-0.513985670530625
vacuum28-zero,16.538133344687218,0.3243055053650818
vacuum28-zero,16.61330667808659,0.9947177889505786
vacuum28-zero,16.688480011485964,1.5276981499591258
vacuum28-zero,16.763653344885338,1.9494871948266923
vacuum28-zero,16.83882667828471,2.2827028645326255
vacuum28-zero,16.914000011684088,2.545234114874743
vacuum28-zero,16.98917334508346,2.7520382285308758
vacuum28-zero,17.064346678482835,2.914672357438955
vacuum28-zero,17.139520011882208,3.0426910587775233
vacuum28-zero,17.21469334528158,3.1433570787470213
vacuum28-zero,17.28986667868096,3.2226567998703284
vacuum28-zero,17.36504001208033,3.285074046344592
vacuum28-zero,17.4402133454797,3.334317049830486
vacuum28-zero,17.5153866783499,3.3731327317410753
vacuum28-zero,17.590560011749275,3.4038118826274792
vacuum28-zero,17.66573334514865,3.428037091346833
vacuum28-zero,17.740906678548022,3.4472212411014924
vacuum28-zero,17.816080011947395,3.4623976706784565
vacuum28-zero,17.891253345346772,3.474435416514571
vacuum28-zero,17.966426678746142,3.4839764768455357
vacuum28-zero,18.04160001214552,3.491554031573456
vacuum28-zero,18.116773345544892,3.497573884101418
vacuum28-zero,18.19194667894427,3.5023576730148487
vacuum28-zero,18.26712001234364,3.5061692943375626
vacuum28-zero,18.342293345743016,3.509196139280942
vacuum28-zero,18.41746667914239,3.5116181159251525
vacuum28-zero,18.492640012541763,3.5135364642327223
vacuum28-zero,18.567813345941136,3.515081826069018
vacuum28-zero,18.642986679340513,3.516298610416394
vacuum28-zero,18.718160012739883,3.517289295355451
vacuum28-zero,18.79333334613926,3.518060289167652
vacuum28-zero,18.868506679538633,3.5186989948256175
vacuum28-zero,18.943680012938003,3.5191859017654106
vacuum28-zero,19.01885334633738,3.5196009842512064
vacuum28-zero,19.094026679736753,3.5199062687935005
vacuum28-zero,19.16920001313613,3.520178913277992
vacuum28-zero,19.2443733465355,3.5203676106359145
vacuum28-zero,19.319546679934877,3.520549491541583
vacuum28-zero,19.39472001333425,3.5206631398962394
vacuum28-zero,19.469893346733624,3.5207889653462403
vacuum28-zero,19.545066680132997,3.520859919035877
vacuum28-zero,19.620240013532374,3.52095115881396
vacuum28-zero,19.695413346931744,3.5209903704215404
vacuum28-zero,19.77058668033112,3.5210578002366577
vacuum28-zero,19.845760013730494,3.521076303979305
vacuum28-zero,19.920933347129868,3.5211284137839667
vacuum28-zero,19.99610668052924,3.5211333526505704
vacuum28-zero,20.071280013928618,3.52117557111633
vacuum28-zero,20.146453347327988,3.5211715438311666
vacuum28-zero,20.221626680198188,3.521207340409773
vacuum28-zero,20.29680001359756,3.521197408253793
vacuum28-zero,20.371973346996935,3.521229014278918
vacuum28-zero,20.447146680396312,3.521215177289012
vacuum28-zero,20.52232001379568,3.5212439941470466
vacuum28-zero,20.59749334719506,3.521227599286833
vacuum28-zero,20.672666680594432,3.521254497742137
vacuum28-zero,20.74784001399381,3.5212364701987493
vacuum28-zero,20.82301334739318,3.521262008084741
vacuum28-zero,20.898186680792552,3.521242973720062
vacuum28-zero,20.97336001419193,3.5212673415164453
vacuum28-zero,21.0485333475913,3.521247123456465
vacuum28-zero,21.123706680990676,3.5212703347689325
vacuum28-zero,21.19888001439005,3.521249926229248
vacuum28-zero,21.274053347789422,3.5212724436513665
vacuum28-zero,21.349226681188796,3.5212520895344546
vacuum28-zero,21.424400014588173,3.521273953883303
vacuum28-zero,21.499573347987543,3.5212538174574806
vacuum28-zero,21.57474668138692,3.5212750423387527
vacuum28-zero,21.649920014786293,3.5212552732666453
vacuum28-zero,21.725093348185666,3.5212758314689543
vacuum28-zero,21.80026668158504,3.5212565522017987
vacuum28-zero,21.875440014984417,3.521276402908065
vacuum28-zero,21.95061334838379,3.521257708685714
vacuum28-zero,22.025786681783163,3.521276824684552
vacuum28-zero,22.100960015182537,3.5212587835354707
vacuum28-zero,22.176133348581914,3.5212771240098006
vacuum28-zero,22.251306681981283,3.521259817568148
vacuum28-zero,22.32648001538066,3.5212773280951977
vacuum28-zero,22.401653348780034,3.5212608243894397
vacuum28-zero,22.476826682179407,3.5212774505464353
vacuum28-zero,22.55200001557878,3.5212618039993444
vacuum28-zero,22.627173348978157,3.5212775185749012
vacuum28-zero,22.702346682377527,3.521262770003556
vacuum28-zero,22.777520015776904,3.521277532180594
vacuum28-zero,22.852693348647097,3.521263736007768
vacuum28-zero,22.927866682046474,3.5212775049692078
vacuum28-zero,23.003040015445848,3.5212646884062866
vacuum28-zero,23.07821334884522,3.5212774369407427
vacuum28-zero,23.153386682244594,3.521265640804805
vacuum28-zero,23.22856001564397,3.5212773280951977
vacuum28-zero,23.30373334904334,3.52126657959763
vacuum28-zero,23.378906682442718,3.5212771920382666
vacuum28-zero,23.45408001584209,3.5212675183904563
vacuum28-zero,23.52925334924147,3.521277028769949
vacuum28-zero,23.604426682640838,3.521268443577588
vacuum28-zero,23.679600016040215,3.5212768382902446
vacuum28-zero,23.75477334943959,3.5212693687647207
vacuum28-zero,23.829946682838962,3.5212766342048485
vacuum28-zero,23.905120016238335,3.52127028034616
vacuum28-zero,23.980293349637712,3.521276402908065
vacuum28-zero,24.055466683037082,3.521271178321906
vacuum28-zero,24.13064001643646,3.521276158005589
