ik,band,distance_inv_A,energy_eV,native_weight,pw_weight
15,22,1.358079999116,18.250860698778162,3e-06,1.0000259083157981e-09
15,23,1.358079999116,19.05359883853374,0.999998,0.9999999935055581
15,24,1.358079999116,19.053599490970896,0.999998,0.99999999918481
16,1,1.455085713338,-3.600717695585003,0.0,8.177050962779487e-14
16,2,1.455085713338,-1.5247450881227345,0.999999,0.9999999988758035
16,3,1.455085713338,-1.52474506953533,1.0,0.9999999999998506
16,4,1.455085713338,-0.2097160357847987,0.0,1.1865680101116623e-09
16,5,1.455085713338,2.73520182643656,1.0,0.9999999998934598
16,6,1.455085713338,2.7352018306303134,1.0,0.9999999998427782
16,7,1.455085713338,3.732699751772402,0.0,1.060843364164193e-11
16,8,1.455085713338,4.947138433504206,0.0,2.311246618004892e-10
16,9,1.455085713338,8.14715209418117,1.0,0.9999999998706737
16,10,1.455085713338,8.147152108834327,1.0,0.9999999999402949
16,11,1.455085713338,8.596562371654569,1e-06,1.4597651090660842e-10
16,12,1.455085713338,9.833495739849827,0.0,8.27000104020269e-12
16,13,1.455085713338,10.099570069273511,0.0,2.9908411872326393e-13
16,14,1.455085713338,14.09236930422455,0.999999,0.9999999978230485
16,15,1.455085713338,14.092369462851522,0.999992,0.9999933482165689
16,16,1.455085713338,14.107484784480198,7e-06,6.6516132695139505e-06
16,17,1.455085713338,14.341620144997666,1e-06,2.097508622704386e-09
16,18,1.455085713338,15.389487782064336,1e-06,3.531404506866788e-10
16,19,1.455085713338,16.812813266307625,0.999998,0.999999999813518
16,20,1.455085713338,16.81281328505249,0.999998,0.9999999997297386
16,21,1.455085713338,17.406843846078004,1e-06,1.9824036652855618e-10
16,22,1.455085713338,18.659288820279603,3e-06,7.614145779284953e-11
16,23,1.455085713338,19.128830964248593,0.999998,0.9999999987886273
16,24,1.455085713338,19.128832070320446,0.999998,0.9999999996503893
17,1,1.552091427561,-3.6728359127665335,0.0,2.6492089770690653e-10
17,2,1.552091427561,-1.479139496605477,0.999999,0.9999999997531557
17,3,1.552091427561,-1.479139469528571,1.0,0.9999999999797272
17,4,1.552091427561,0.1792605471863775,1e-06,5.5163865073819784e-11
17,5,1.552091427561,2.4970045749628857,1.0,0.9999999999471142
17,6,1.552091427561,2.497004572890375,1.0,0.9999999997992026
17,7,1.552091427561,3.1306246036339873,0.0,1.7727385497256584e-11
17,8,1.552091427561,4.914362451870946,0.0,2.0158486471204155e-10
17,9,1.552091427561,8.672980476266822,1e-06,1.1083433767415538e-11
17,10,1.552091427561,8.935662045162731,1.0,0.9999999999918958
17,11,1.552091427561,8.935662072667936,1.0,0.9999999998204282
17,12,1.552091427561,10.33598417608648,0.0,7.632297699107273e-11
17,13,1.552091427561,10.46847220847372,0.0,1.4215082707639534e-10
17,14,1.552091427561,13.005110694106452,0.999999,0.9999999994928438
17,15,1.552091427561,13.005111011456309,0.999999,0.9999999954137287
17,16,1.552091427561,13.507653684079262,1e-06,9.143040696486778e-11
17,17,1.552091427561,13.566860015593148,1e-06,4.874675589319134e-09
17,18,1.552091427561,15.607275666619582,1e-06,6.870436441183697e-10
17,19,1.552091427561,16.813671551339596,0.999998,0.9999999990232847
17,20,1.552091427561,16.81367156122454,0.999998,0.9999999994359595
17,21,1.552091427561,17.65411345838242,1e-06,8.934638484746976e-10
17,22,1.552091427561,19.025954114485106,3e-06,2.1440981279275397e-09
17,23,1.552091427561,19.205422951020548,0.999998,0.9999999980166727
17,24,1.552091427561,19.205424117082057,0.999998,0.9999999993406392
18,1,1.649097141784,-3.7216174628554675,0.0,1.1082057168503365e-11
18,2,1.649097141784,-1.4440739781169973,0.999999,0.9999999999913289
18,3,1.649097141784,-1.4440739466775105,0.999999,0.9999999999721725
