route,sigma_Ry,frequency_THz,a2F,cumulative_lambda
lambda.x,0.005,11.4367,0.0,0.43043737810342936
lambda.x,0.005,11.4437,0.0,0.43043737810342936
lambda.x,0.005,11.4507,0.0,0.43043737810342936
lambda.x,0.005,11.4577,0.0,0.43043737810342936
lambda.x,0.005,11.4647,0.0,0.43043737810342936
lambda.x,0.005,11.4717,0.0,0.43043737810342936
lambda.x,0.005,11.4787,0.0,0.43043737810342936
lambda.x,0.005,11.4857,0.0,0.43043737810342936
lambda.x,0.005,11.4927,0.0,0.43043737810342936
lambda.x,0.005,11.4997,0.0,0.43043737810342936
lambda.x,0.005,11.5068,0.0,0.43043737810342936
lambda.x,0.005,11.5138,0.0,0.43043737810342936
lambda.x,0.005,11.5208,0.0,0.43043737810342936
lambda.x,0.005,11.5278,0.0,0.43043737810342936
lambda.x,0.005,11.5348,0.0,0.43043737810342936
lambda.x,0.005,11.5418,0.0,0.43043737810342936
lambda.x,0.005,11.5488,0.0,0.43043737810342936
lambda.x,0.005,11.5558,0.0,0.43043737810342936
lambda.x,0.005,11.5628,0.0,0.43043737810342936
lambda.x,0.005,11.5698,0.0,0.43043737810342936
lambda.x,0.005,11.5768,0.0,0.43043737810342936
lambda.x,0.005,11.5838,0.0,0.43043737810342936
lambda.x,0.005,11.5908,0.0,0.43043737810342936
lambda.x,0.005,11.5978,0.0,0.43043737810342936
lambda.x,0.005,11.6048,0.0,0.43043737810342936
lambda.x,0.005,11.6118,0.0,0.43043737810342936
lambda.x,0.005,11.6188,0.0,0.43043737810342936
lambda.x,0.005,11.6258,0.0,0.43043737810342936
lambda.x,0.005,11.6328,0.0,0.43043737810342936
lambda.x,0.005,11.6398,0.0,0.43043737810342936
lambda.x,0.005,11.6468,0.0,0.43043737810342936
lambda.x,0.005,11.6538,0.0,0.43043737810342936
lambda.x,0.005,11.6608,0.0,0.43043737810342936
lambda.x,0.005,11.6678,0.0,0.43043737810342936
lambda.x,0.005,11.6748,0.0,0.43043737810342936
lambda.x,0.005,11.6818,0.0,0.43043737810342936
lambda.x,0.005,11.6888,0.0,0.43043737810342936
lambda.x,0.005,11.6958,0.0,0.43043737810342936
lambda.x,0.005,11.7029,0.0,0.43043737810342936
lambda.x,0.005,11.7099,0.0,0.43043737810342936
lambda.x,0.005,11.7169,0.0,0.43043737810342936
lambda.x,0.005,11.7239,0.0,0.43043737810342936
lambda.x,0.005,11.7309,0.0,0.43043737810342936
lambda.x,0.005,11.7379,0.0,0.43043737810342936
lambda.x,0.005,11.7449,0.0,0.43043737810342936
lambda.x,0.005,11.7519,0.0,0.43043737810342936
lambda.x,0.005,11.7589,0.0,0.43043737810342936
lambda.x,0.005,11.7659,0.0,0.43043737810342936
lambda.x,0.005,11.7729,0.0,0.43043737810342936
lambda.x,0.005,11.7799,0.0,0.43043737810342936
lambda.x,0.005,11.7869,0.0,0.43043737810342936
lambda.x,0.005,11.7939,0.0,0.43043737810342936
lambda.x,0.005,11.8009,0.0,0.43043737810342936
lambda.x,0.005,11.8079,0.0,0.43043737810342936
lambda.x,0.005,11.8149,0.0,0.43043737810342936
lambda.x,0.005,11.8219,0.0,0.43043737810342936
lambda.x,0.005,11.8289,0.0,0.43043737810342936
lambda.x,0.005,11.8359,0.0,0.43043737810342936
lambda.x,0.005,11.8429,0.0,0.43043737810342936
lambda.x,0.005,11.8499,0.0,0.43043737810342936
lambda.x,0.005,11.8569,0.0,0.43043737810342936
lambda.x,0.005,11.8639,0.0,0.43043737810342936
lambda.x,0.005,11.8709,0.0,0.43043737810342936
lambda.x,0.005,11.8779,0.0,0.43043737810342936
lambda.x,0.005,11.8849,0.0,0.43043737810342936
lambda.x,0.005,11.8919,0.0,0.43043737810342936
lambda.x,0.005,11.8989,0.0,0.43043737810342936
lambda.x,0.005,11.906,0.0,0.43043737810342936
lambda.x,0.005,11.913,0.0,0.43043737810342936
lambda.x,0.005,11.92,0.0,0.43043737810342936
lambda.x,0.005,11.927,0.0,0.43043737810342936
lambda.x,0.005,11.934,0.0,0.43043737810342936
lambda.x,0.005,11.941,0.0,0.43043737810342936
lambda.x,0.005,11.948,0.0,0.43043737810342936
lambda.x,0.005,11.955,0.0,0.43043737810342936
lambda.x,0.005,11.962,0.0,0.43043737810342936
lambda.x,0.005,11.969,0.0,0.43043737810342936
lambda.x,0.005,11.976,0.0,0.43043737810342936
lambda.x,0.005,11.983,0.0,0.43043737810342936
lambda.x,0.005,11.99,0.0,0.43043737810342936
lambda.x,0.005,11.997,0.0,0.43043737810342936
lambda.x,0.005,12.004,0.0,0.43043737810342936
lambda.x,0.005,12.011,0.0,0.43043737810342936
lambda.x,0.005,12.018,0.0,0.43043737810342936
lambda.x,0.005,12.025,0.0,0.43043737810342936
lambda.x,0.005,12.032,0.0,0.43043737810342936
lambda.x,0.005,12.039,0.0,0.43043737810342936
lambda.x,0.005,12.046,0.0,0.43043737810342936
lambda.x,0.005,12.053,0.0,0.43043737810342936
lambda.x,0.005,12.06,0.0,0.43043737810342936
lambda.x,0.005,12.067,0.0,0.43043737810342936
lambda.x,0.005,12.074,0.0,0.43043737810342936
lambda.x,0.005,12.081,0.0,0.43043737810342936
lambda.x,0.005,12.088,0.0,0.43043737810342936
lambda.x,0.005,12.095,0.0,0.43043737810342936
lambda.x,0.005,12.1021,0.0,0.43043737810342936
lambda.x,0.005,12.1091,0.0,0.43043737810342936
lambda.x,0.005,12.1161,0.0,0.43043737810342936
lambda.x,0.005,12.1231,0.0,0.43043737810342936
lambda.x,0.005,12.1301,0.0,0.43043737810342936
lambda.x,0.005,12.1371,0.0,0.43043737810342936
lambda.x,0.005,12.1441,0.0,0.43043737810342936
lambda.x,0.005,12.1511,0.0,0.43043737810342936
lambda.x,0.005,12.1581,0.0,0.43043737810342936
lambda.x,0.005,12.1651,0.0,0.43043737810342936
lambda.x,0.005,12.1721,0.0,0.43043737810342936
lambda.x,0.005,12.1791,0.0,0.43043737810342936
lambda.x,0.005,12.1861,0.0,0.43043737810342936
lambda.x,0.005,12.1931,0.0,0.43043737810342936
lambda.x,0.005,12.2001,0.0,0.43043737810342936
lambda.x,0.005,12.2071,0.0,0.43043737810342936
lambda.x,0.005,12.2141,0.0,0.43043737810342936
lambda.x,0.005,12.2211,0.0,0.43043737810342936
lambda.x,0.005,12.2281,0.0,0.43043737810342936
lambda.x,0.005,12.2351,0.0,0.43043737810342936
lambda.x,0.005,12.2421,0.0,0.43043737810342936
lambda.x,0.005,12.2491,0.0,0.43043737810342936
lambda.x,0.005,12.2561,0.0,0.43043737810342936
lambda.x,0.005,12.2631,0.0,0.43043737810342936
lambda.x,0.005,12.2701,0.0,0.43043737810342936
lambda.x,0.005,12.2771,0.0,0.43043737810342936
lambda.x,0.005,12.2841,0.0,0.43043737810342936
lambda.x,0.005,12.2911,0.0,0.43043737810342936
lambda.x,0.005,12.2981,0.0,0.43043737810342936
lambda.x,0.005,12.3052,0.0,0.43043737810342936
lambda.x,0.005,12.3122,0.0,0.43043737810342936
lambda.x,0.005,12.3192,0.0,0.43043737810342936
lambda.x,0.005,12.3262,0.0,0.43043737810342936
lambda.x,0.005,12.3332,0.0,0.43043737810342936
lambda.x,0.005,12.3402,0.0,0.43043737810342936
lambda.x,0.005,12.3472,0.0,0.43043737810342936
lambda.x,0.005,12.3542,0.0,0.43043737810342936
lambda.x,0.005,12.3612,0.0,0.43043737810342936
lambda.x,0.005,12.3682,0.0,0.43043737810342936
lambda.x,0.005,12.3752,0.0,0.43043737810342936
lambda.x,0.005,12.3822,0.0,0.43043737810342936
lambda.x,0.005,12.3892,0.0,0.43043737810342936
lambda.x,0.005,12.3962,0.0,0.43043737810342936
lambda.x,0.005,12.4032,0.0,0.43043737810342936
lambda.x,0.005,12.4102,0.0,0.43043737810342936
lambda.x,0.005,12.4172,0.0,0.43043737810342936
lambda.x,0.005,12.4242,0.0,0.43043737810342936
lambda.x,0.005,12.4312,0.0,0.43043737810342936
lambda.x,0.005,12.4382,0.0,0.43043737810342936
lambda.x,0.005,12.4452,0.0,0.43043737810342936
lambda.x,0.005,12.4522,0.0,0.43043737810342936
lambda.x,0.005,12.4592,0.0,0.43043737810342936
lambda.x,0.005,12.4662,0.0,0.43043737810342936
lambda.x,0.005,12.4732,0.0,0.43043737810342936
lambda.x,0.005,12.4802,0.0,0.43043737810342936
lambda.x,0.005,12.4872,0.0,0.43043737810342936
lambda.x,0.005,12.4942,0.0,0.43043737810342936
lambda.x,0.005,12.5013,0.0,0.43043737810342936
lambda.x,0.005,12.5083,0.0,0.43043737810342936
lambda.x,0.005,12.5153,0.0,0.43043737810342936
lambda.x,0.005,12.5223,0.0,0.43043737810342936
lambda.x,0.005,12.5293,0.0,0.43043737810342936
lambda.x,0.005,12.5363,0.0,0.43043737810342936
lambda.x,0.005,12.5433,0.0,0.43043737810342936
lambda.x,0.005,12.5503,0.0,0.43043737810342936
lambda.x,0.005,12.5573,0.0,0.43043737810342936
lambda.x,0.005,12.5643,0.0,0.43043737810342936
lambda.x,0.005,12.5713,0.0,0.43043737810342936
lambda.x,0.005,12.5783,0.0,0.43043737810342936
lambda.x,0.005,12.5853,0.0,0.43043737810342936
lambda.x,0.005,12.5923,0.0,0.43043737810342936
lambda.x,0.005,12.5993,0.0,0.43043737810342936
lambda.x,0.005,12.6063,0.0,0.43043737810342936
lambda.x,0.005,12.6133,0.0,0.43043737810342936
lambda.x,0.005,12.6203,0.0,0.43043737810342936
lambda.x,0.005,12.6273,0.0,0.43043737810342936
lambda.x,0.005,12.6343,0.0,0.43043737810342936
lambda.x,0.005,12.6413,0.0,0.43043737810342936
lambda.x,0.005,12.6483,0.0,0.43043737810342936
lambda.x,0.005,12.6553,0.0,0.43043737810342936
lambda.x,0.005,12.6623,0.0,0.43043737810342936
lambda.x,0.005,12.6693,0.0,0.43043737810342936
lambda.x,0.005,12.6763,0.0,0.43043737810342936
lambda.x,0.005,12.6833,0.0,0.43043737810342936
lambda.x,0.005,12.6903,0.0,0.43043737810342936
lambda.x,0.005,12.6973,0.0,0.43043737810342936
lambda.x,0.005,12.7044,0.0,0.43043737810342936
lambda.x,0.005,12.7114,0.0,0.43043737810342936
lambda.x,0.005,12.7184,0.0,0.43043737810342936
lambda.x,0.005,12.7254,0.0,0.43043737810342936
lambda.x,0.005,12.7324,0.0,0.43043737810342936
lambda.x,0.005,12.7394,0.0,0.43043737810342936
lambda.x,0.005,12.7464,0.0,0.43043737810342936
lambda.x,0.005,12.7534,0.0,0.43043737810342936
lambda.x,0.005,12.7604,0.0,0.43043737810342936
lambda.x,0.005,12.7674,0.0,0.43043737810342936
lambda.x,0.005,12.7744,0.0,0.43043737810342936
lambda.x,0.005,12.7814,0.0,0.43043737810342936
lambda.x,0.005,12.7884,0.0,0.43043737810342936
lambda.x,0.005,12.7954,0.0,0.43043737810342936
lambda.x,0.005,12.8024,0.0,0.43043737810342936
lambda.x,0.005,12.8094,0.0,0.43043737810342936
lambda.x,0.005,12.8164,0.0,0.43043737810342936
lambda.x,0.005,12.8234,0.0,0.43043737810342936
lambda.x,0.005,12.8304,0.0,0.43043737810342936
lambda.x,0.005,12.8374,0.0,0.43043737810342936
lambda.x,0.005,12.8444,0.0,0.43043737810342936
lambda.x,0.005,12.8514,0.0,0.43043737810342936
lambda.x,0.005,12.8584,0.0,0.43043737810342936
lambda.x,0.005,12.8654,0.0,0.43043737810342936
lambda.x,0.005,12.8724,0.0,0.43043737810342936
lambda.x,0.005,12.8794,0.0,0.43043737810342936
lambda.x,0.005,12.8864,0.0,0.43043737810342936
lambda.x,0.005,12.8934,0.0,0.43043737810342936
lambda.x,0.005,12.9005,0.0,0.43043737810342936
lambda.x,0.005,12.9075,0.0,0.43043737810342936
lambda.x,0.005,12.9145,0.0,0.43043737810342936
lambda.x,0.005,12.9215,0.0,0.43043737810342936
lambda.x,0.005,12.9285,0.0,0.43043737810342936
lambda.x,0.005,12.9355,0.0,0.43043737810342936
lambda.x,0.005,12.9425,0.0,0.43043737810342936
lambda.x,0.005,12.9495,0.0,0.43043737810342936
lambda.x,0.005,12.9565,0.0,0.43043737810342936
lambda.x,0.005,12.9635,0.0,0.43043737810342936
lambda.x,0.005,12.9705,0.0,0.43043737810342936
lambda.x,0.005,12.9775,0.0,0.43043737810342936
lambda.x,0.005,12.9845,0.0,0.43043737810342936
lambda.x,0.005,12.9915,0.0,0.43043737810342936
lambda.x,0.005,12.9985,0.0,0.43043737810342936
lambda.x,0.005,13.0055,0.0,0.43043737810342936
lambda.x,0.005,13.0125,0.0,0.43043737810342936
lambda.x,0.005,13.0195,0.0,0.43043737810342936
lambda.x,0.005,13.0265,0.0,0.43043737810342936
lambda.x,0.005,13.0335,0.0,0.43043737810342936
lambda.x,0.005,13.0405,0.0,0.43043737810342936
lambda.x,0.005,13.0475,0.0,0.43043737810342936
lambda.x,0.005,13.0545,0.0,0.43043737810342936
lambda.x,0.005,13.0615,0.0,0.43043737810342936
lambda.x,0.005,13.0685,0.0,0.43043737810342936
lambda.x,0.005,13.0755,0.0,0.43043737810342936
lambda.x,0.005,13.0825,0.0,0.43043737810342936
lambda.x,0.005,13.0895,0.0,0.43043737810342936
lambda.x,0.005,13.0965,0.0,0.43043737810342936
lambda.x,0.005,13.1036,0.0,0.43043737810342936
lambda.x,0.005,13.1106,0.0,0.43043737810342936
lambda.x,0.005,13.1176,0.0,0.43043737810342936
lambda.x,0.005,13.1246,0.0,0.43043737810342936
lambda.x,0.005,13.1316,0.0,0.43043737810342936
lambda.x,0.005,13.1386,0.0,0.43043737810342936
lambda.x,0.005,13.1456,0.0,0.43043737810342936
lambda.x,0.005,13.1526,0.0,0.43043737810342936
lambda.x,0.005,13.1596,0.0,0.43043737810342936
lambda.x,0.005,13.1666,0.0,0.43043737810342936
lambda.x,0.005,13.1736,0.0,0.43043737810342936
lambda.x,0.005,13.1806,0.0,0.43043737810342936
lambda.x,0.005,13.1876,0.0,0.43043737810342936
lambda.x,0.005,13.1946,0.0,0.43043737810342936
lambda.x,0.005,13.2016,0.0,0.43043737810342936
lambda.x,0.005,13.2086,0.0,0.43043737810342936
lambda.x,0.005,13.2156,0.0,0.43043737810342936
lambda.x,0.005,13.2226,0.0,0.43043737810342936
lambda.x,0.005,13.2296,0.0,0.43043737810342936
lambda.x,0.005,13.2366,0.0,0.43043737810342936
lambda.x,0.005,13.2436,0.0,0.43043737810342936
lambda.x,0.005,13.2506,0.0,0.43043737810342936
lambda.x,0.005,13.2576,0.0,0.43043737810342936
lambda.x,0.005,13.2646,0.0,0.43043737810342936
lambda.x,0.005,13.2716,0.0,0.43043737810342936
lambda.x,0.005,13.2786,0.0,0.43043737810342936
lambda.x,0.005,13.2856,0.0,0.43043737810342936
lambda.x,0.005,13.2926,0.0,0.43043737810342936
lambda.x,0.005,13.2996,0.0,0.43043737810342936
lambda.x,0.005,13.3067,0.0,0.43043737810342936
lambda.x,0.005,13.3137,0.0,0.43043737810342936
lambda.x,0.005,13.3207,0.0,0.43043737810342936
lambda.x,0.005,13.3277,0.0,0.43043737810342936
lambda.x,0.005,13.3347,0.0,0.43043737810342936
lambda.x,0.005,13.3417,0.0,0.43043737810342936
lambda.x,0.005,13.3487,0.0,0.43043737810342936
lambda.x,0.005,13.3557,0.0,0.43043737810342936
lambda.x,0.005,13.3627,0.0,0.43043737810342936
lambda.x,0.005,13.3697,0.0,0.43043737810342936
lambda.x,0.005,13.3767,0.0,0.43043737810342936
lambda.x,0.005,13.3837,0.0,0.43043737810342936
lambda.x,0.005,13.3907,0.0,0.43043737810342936
lambda.x,0.005,13.3977,0.0,0.43043737810342936
lambda.x,0.005,13.4047,0.0,0.43043737810342936
lambda.x,0.005,13.4117,0.0,0.43043737810342936
lambda.x,0.005,13.4187,0.0,0.43043737810342936
lambda.x,0.005,13.4257,0.0,0.43043737810342936
lambda.x,0.005,13.4327,0.0,0.43043737810342936
lambda.x,0.005,13.4397,0.0,0.43043737810342936
lambda.x,0.005,13.4467,0.0,0.43043737810342936
lambda.x,0.005,13.4537,0.0,0.43043737810342936
lambda.x,0.005,13.4607,0.0,0.43043737810342936
lambda.x,0.005,13.4677,0.0,0.43043737810342936
lambda.x,0.005,13.4747,0.0,0.43043737810342936
lambda.x,0.005,13.4817,0.0,0.43043737810342936
lambda.x,0.005,13.4887,0.0,0.43043737810342936
lambda.x,0.005,13.4957,0.0,0.43043737810342936
lambda.x,0.005,13.5028,0.0,0.43043737810342936
lambda.x,0.005,13.5098,0.0,0.43043737810342936
lambda.x,0.005,13.5168,0.0,0.43043737810342936
lambda.x,0.005,13.5238,0.0,0.43043737810342936
lambda.x,0.005,13.5308,0.0,0.43043737810342936
lambda.x,0.005,13.5378,0.0,0.43043737810342936
lambda.x,0.005,13.5448,0.0,0.43043737810342936
lambda.x,0.005,13.5518,0.0,0.43043737810342936
lambda.x,0.005,13.5588,0.0,0.43043737810342936
lambda.x,0.005,13.5658,0.0,0.43043737810342936
lambda.x,0.005,13.5728,0.0,0.43043737810342936
lambda.x,0.005,13.5798,0.0,0.43043737810342936
lambda.x,0.005,13.5868,0.0,0.43043737810342936
lambda.x,0.005,13.5938,0.0,0.43043737810342936
lambda.x,0.005,13.6008,0.0,0.43043737810342936
lambda.x,0.005,13.6078,0.0,0.43043737810342936
lambda.x,0.005,13.6148,0.0,0.43043737810342936
lambda.x,0.005,13.6218,0.0,0.43043737810342936
lambda.x,0.005,13.6288,0.0,0.43043737810342936
lambda.x,0.005,13.6358,0.0,0.43043737810342936
lambda.x,0.005,13.6428,0.0,0.43043737810342936
lambda.x,0.005,13.6498,0.0,0.43043737810342936
lambda.x,0.005,13.6568,0.0,0.43043737810342936
lambda.x,0.005,13.6638,0.0,0.43043737810342936
lambda.x,0.005,13.6708,0.0,0.43043737810342936
lambda.x,0.005,13.6778,0.0,0.43043737810342936
lambda.x,0.005,13.6848,0.0,0.43043737810342936
lambda.x,0.005,13.6918,0.0,0.43043737810342936
lambda.x,0.005,13.6988,0.0,0.43043737810342936
lambda.x,0.005,13.7059,0.0,0.43043737810342936
lambda.x,0.005,13.7129,0.0,0.43043737810342936
lambda.x,0.005,13.7199,0.0,0.43043737810342936
lambda.x,0.005,13.7269,0.0,0.43043737810342936
lambda.x,0.005,13.7339,0.0,0.43043737810342936
lambda.x,0.005,13.7409,0.0,0.43043737810342936
lambda.x,0.005,13.7479,0.0,0.43043737810342936
lambda.x,0.005,13.7549,0.0,0.43043737810342936
lambda.x,0.005,13.7619,0.0,0.43043737810342936
lambda.x,0.005,13.7689,0.0,0.43043737810342936
lambda.x,0.005,13.7759,0.0,0.43043737810342936
lambda.x,0.005,13.7829,0.0,0.43043737810342936
lambda.x,0.005,13.7899,0.0,0.43043737810342936
lambda.x,0.005,13.7969,0.0,0.43043737810342936
lambda.x,0.005,13.8039,0.0,0.43043737810342936
lambda.x,0.005,13.8109,0.0,0.43043737810342936
lambda.x,0.005,13.8179,0.0,0.43043737810342936
lambda.x,0.005,13.8249,0.0,0.43043737810342936
lambda.x,0.005,13.8319,0.0,0.43043737810342936
lambda.x,0.005,13.8389,0.0,0.43043737810342936
lambda.x,0.005,13.8459,0.0,0.43043737810342936
lambda.x,0.005,13.8529,0.0,0.43043737810342936
lambda.x,0.005,13.8599,0.0,0.43043737810342936
lambda.x,0.005,13.8669,0.0,0.43043737810342936
lambda.x,0.005,13.8739,0.0,0.43043737810342936
lambda.x,0.005,13.8809,0.0,0.43043737810342936
lambda.x,0.005,13.8879,0.0,0.43043737810342936
lambda.x,0.005,13.8949,0.0,0.43043737810342936
lambda.x,0.005,13.902,0.0,0.43043737810342936
lambda.x,0.005,13.909,0.0,0.43043737810342936
lambda.x,0.005,13.916,0.0,0.43043737810342936
lambda.x,0.005,13.923,0.0,0.43043737810342936
lambda.x,0.005,13.93,0.0,0.43043737810342936
lambda.x,0.005,13.937,0.0,0.43043737810342936
lambda.x,0.005,13.944,0.0,0.43043737810342936
lambda.x,0.005,13.951,0.0,0.43043737810342936
lambda.x,0.005,13.958,0.0,0.43043737810342936
lambda.x,0.005,13.965,0.0,0.43043737810342936
lambda.x,0.005,13.972,0.0,0.43043737810342936
lambda.x,0.005,13.979,0.0,0.43043737810342936
lambda.x,0.005,13.986,0.0,0.43043737810342936
lambda.x,0.005,13.993,0.0,0.43043737810342936
lambda.x,0.005,14.0,0.0,0.43043737810342936
matdyn.x,0.005,0.012451295155898528,-3.75153e-10,0.0
matdyn.x,0.005,0.03735385256927598,-1.01292e-08,-7.503102035107397e-09
matdyn.x,0.005,0.062256640271590655,-4.68946e-08,-3.3013900631096146e-08
matdyn.x,0.005,0.08715942797390532,-1.28679e-07,-8.853740709651463e-08
matdyn.x,0.005,0.11206221567622,-2.73489e-07,-1.860784861926353e-07
matdyn.x,0.005,0.13696500337853465,-4.99334e-07,-3.376422160147925e-07
matdyn.x,0.005,0.16186746209665331,-8.2422e-07,-5.552311518951231e-07
matdyn.x,0.005,0.18677024979896797,-1.26615e-06,-8.508553389867057e-07
matdyn.x,0.005,0.21167303750128266,-1.84315e-06,-1.2365177842223166e-06
matdyn.x,0.005,0.2365758252035973,-2.5732e-06,-1.7242235459496314e-06
matdyn.x,0.005,0.261478612905912,-3.47433e-06,-2.3259768612290607e-06
matdyn.x,0.005,0.2863810716240306,-4.56454e-06,-3.0537745400427238e-06
matdyn.x,0.005,0.31128385932634534,-5.86183e-06,-3.919640316507206e-06
matdyn.x,0.005,0.33618566007607187,-7.38422e-06,-4.935530410607673e-06
matdyn.x,0.005,0.3610897637151707,-9.14971e-06,-6.11359076291372e-06
matdyn.x,0.005,0.3859905775123092,-1.11763e-05,-7.4655557536542474e-06
matdyn.x,0.005,0.4108946811514079,-1.3482e-05,-9.003787089346714e-06
matdyn.x,0.005,0.43579878479050677,-1.60849e-05,-1.0740109505672729e-05
matdyn.x,0.005,0.46069959858764525,-1.90028e-05,-1.2686275154006474e-05
matdyn.x,0.005,0.48560370222674404,-2.22539e-05,-1.485479970592437e-05
matdyn.x,0.005,0.5105045160238826,-2.58562e-05,-1.7257121010757927e-05
matdyn.x,0.005,0.5354086196629813,-2.98276e-05,-1.990587916514089e-05
matdyn.x,0.005,0.56031272330208,-3.41862e-05,-2.281275307384864e-05
matdyn.x,0.005,0.5852135370992186,-3.89499e-05,-2.5989336074215503e-05
matdyn.x,0.005,0.6101176407383174,-4.41369e-05,-2.944847506460138e-05
matdyn.x,0.005,0.6350184545354559,-4.9765e-05,-3.320126235958375e-05
matdyn.x,0.005,0.6599225581745547,-5.58523e-05,-3.72606917413744e-05
matdyn.x,0.005,0.6848233719716932,-6.24168e-05,-4.1637695659883446e-05
matdyn.x,0.005,0.709727475610792,-6.94765e-05,-4.634543584908059e-05
matdyn.x,0.005,0.7346315792498908,-0.000108076,-5.244713347515886e-05
matdyn.x,0.005,0.7595323930470292,-0.000259808,-6.462808898270007e-05
matdyn.x,0.005,0.784436496686128,-0.000323763,-8.342561456428243e-05
matdyn.x,0.005,0.8093373104832666,-0.000319724,-0.0001035399293338865
matdyn.x,0.005,0.8342414141223653,-0.000267474,-0.00012136289002829657
matdyn.x,0.005,0.8591422279195038,-0.00026833,-0.00013712367495720185
matdyn.x,0.005,0.8840463315586027,-0.000293463,-0.00015316882767442265
matdyn.x,0.005,0.9089504351977014,-0.000319857,-0.00017019953373652335
matdyn.x,0.005,0.93385124899484,-0.00034754,-0.00018822908866973848
matdyn.x,0.005,0.9587553526339386,-0.000376538,-0.0002072780891322494
matdyn.x,0.005,0.9836561664310772,-0.00040688,-0.00022735752618371688
matdyn.x,0.005,1.008560270070176,-0.000438594,-0.0002484889533478612
matdyn.x,0.005,1.0334643737092748,-0.000471707,-0.0002706860841972814
matdyn.x,0.005,1.0583651875064133,-0.000506248,-0.0002939624419456638
matdyn.x,0.005,1.083269291145512,-0.000542242,-0.0003183408408251278
matdyn.x,0.005,1.1081701049426507,-0.000579719,-0.00034383161586862407
matdyn.x,0.005,1.1330742085817493,-0.000618707,-0.0003704584501316601
