kx_tpiba,ky_tpiba,kz_tpiba,vbm_band4_eV,cbm_band5_eV
-0.125,0.2916666666666667,-0.125,5.638137976307101,8.821208287380427
-0.1666666666666667,0.3333333333333333,-0.1666666666666667,5.461265308325198,8.86378395108966
-0.2083333333333334,0.375,-0.2083333333333334,5.27871164875044,8.82114002481172
-0.25,0.4166666666666666,-0.25,5.103413438987406,8.738398018666496
-0.2916666666666667,0.4583333333333333,-0.2916666666666667,4.9957810533879785,8.651725520897095
-0.3333333333333334,0.5,-0.3333333333333334,4.966419934473489,8.578722946924499
-0.375,0.5416666666666666,-0.375,4.967833258228948,8.527597551951871
0.5833333333333334,-0.4166666666666667,0.5833333333333334,4.999124966912338,8.502107963804667
0.5416666666666667,-0.3750000000000001,0.5416666666666667,5.058944909530883,8.503669821402935
0.4999999999999999,-0.3333333333333333,0.4999999999999999,5.1455245206152895,8.53237703783637
0.4583333333333333,-0.2916666666666667,0.4583333333333333,5.2566516629932245,8.58752400015287
0.4166666666666667,-0.2500000000000001,0.4166666666666667,5.389551716188028,8.66779759674497
0.3749999999999999,-0.2083333333333333,0.3749999999999999,5.540612221938446,8.77114256924561
0.3333333333333333,-0.1666666666666667,0.3333333333333333,5.704842993495006,8.894263080812639
0.2916666666666667,-0.1250000000000001,0.2916666666666667,5.87491344491619,9.031625328974952
0.2499999999999999,-0.0833333333333333,0.2499999999999999,6.039614451495338,9.173589642904163
0.2083333333333333,-0.04166666666666667,0.2083333333333333,6.181943975314513,9.302680802778118
0.1666666666666667,-4.163336342344337e-17,0.1666666666666667,6.278544353899249,9.219468755066341
0.0,0.25,0.0,5.572487778543039,8.406738066238585
-0.04166666666666666,0.2916666666666666,-0.04166666666666666,5.449000552232524,8.341377977442901
-0.08333333333333334,0.3333333333333334,-0.08333333333333334,5.318075896170458,8.417036825641677
-0.125,0.375,-0.125,5.140254947975091,8.549001516684344
-0.1666666666666667,0.4166666666666667,-0.1666666666666667,4.939070997698277,8.64842182611038
-0.2083333333333333,0.4583333333333333,-0.2083333333333333,4.839387763244037,8.678408817268783
-0.25,0.5,-0.25,4.781722802087033,8.660730467308122
-0.2916666666666667,0.5416666666666667,-0.2916666666666667,4.757609539559142,8.630710160114333
-0.3333333333333333,0.5833333333333333,-0.3333333333333333,4.766821550786899,8.612144125617764
0.625,-0.375,0.625,4.80852583789934,8.617109034228063
0.5833333333333334,-0.3333333333333334,0.5833333333333334,4.881319860368066,8.650247396367359
0.5416666666666666,-0.2916666666666666,0.5416666666666666,4.983206717456988,8.711748330866058
0.5,-0.25,0.5,5.111501670436054,8.79911920921532
0.4583333333333334,-0.2083333333333334,0.4583333333333334,5.262636674421074,8.908338835487303
0.4166666666666666,-0.1666666666666666,0.4166666666666666,5.431800031721146,9.034534759290638
0.375,-0.125,0.375,5.612301449610399,9.17194767402023
0.3333333333333334,-0.08333333333333337,0.3333333333333334,5.794514431806285,9.31255097151937
0.2916666666666666,-0.04166666666666663,0.2916666666666666,5.964336390900442,9.441098213948937
0.25,0.0,0.25,6.101745095195534,9.503021827853669
0.0,0.3333333333333333,0.0,5.179401183164248,8.094907129524213
-0.04166666666666669,0.375,-0.04166666666666669,5.015817127193511,8.030788634278561
-0.08333333333333334,0.4166666666666666,-0.08333333333333334,4.839735405614856,8.115804600719434
-0.125,0.4583333333333334,-0.125,4.712598155043075,8.256050293260197
-0.1666666666666667,0.5,-0.1666666666666667,4.6183563099689176,8.360026548020853
-0.2083333333333333,0.5416666666666666,-0.2083333333333333,4.5586133540148195,8.400284023110423
